Date,Month,Outlet ID,Outlet Name,City,Country,Terminal Type,Service,Product,Partner,Free PAX,Paid PAX,Total PAX,Unit Selling Price,Unit Cost,Currency,Total Revenue,Total Cost,Total Margin,Has Issue,Debug Reason
"2026-02-06","Feb 2026","932485651920","Plaza Premium Lounge","Dammam","Saudi Arabia","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,42.5000,48.0000,"USD",42.5000,48.0000,-5.5000,"No",""
"2026-02-06","Feb 2026","936252597681","Al Maha Transit Lounge","Doha","Qatar","International","Global Lounge","Global Lounge","ETT",30.0000,0.0000,30.0000,50.0000,71.7336,"USD",1500.0000,2152.0076,-652.0076,"No",""
"2026-02-06","Feb 2026","936252597681","Al Maha Transit Lounge","Doha","Qatar","International","Global Lounge","Global Lounge","ICICI",4.0000,0.0000,4.0000,32.3500,71.7336,"USD",129.4000,286.9343,-157.5343,"No",""
"2026-02-06","Feb 2026","936252597681","Al Maha Transit Lounge","Doha","Qatar","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,42.5000,71.7336,"USD",42.5000,71.7336,-29.2336,"No",""
"2026-02-06","Feb 2026","947267963979","Marhaba 1","Manila","Philippines","International","Global Lounge","Global Lounge","ICICI",2.0000,0.0000,2.0000,28.1500,47.8800,"USD",56.3000,95.7600,-39.4600,"No",""
"2026-02-06","Feb 2026","948233768480","VIP Lounge No. 39","Shanghai","China","International","Global Lounge","Global Lounge","ETT",8.0000,0.0000,8.0000,50.0000,64.9783,"USD",400.0000,519.8261,-119.8261,"No",""
"2026-02-06","Feb 2026","950397414576","Plaza Premium Lounge","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",2.0000,0.0000,2.0000,32.3500,45.0000,"USD",64.7000,90.0000,-25.3000,"No",""
"2026-02-06","Feb 2026","950822995733","UCB Lounge","Dhaka","Bangladesh","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,30.2500,45.0000,"USD",30.2500,45.0000,-14.7500,"No",""
"2026-02-06","Feb 2026","952668446326","Rose Business Lounge","Ho Chi Minh City","Vietnam","International","Global Lounge","Global Lounge","ICICI",3.0000,1.0000,4.0000,28.1500,53.5000,"USD",112.6000,214.0000,-101.4000,"No",""
"2026-02-06","Feb 2026","959274994130","Sala VIP T3","Malaga","Spain","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,69.1672,"USD",150.0000,207.5016,-57.5016,"No",""
"2026-02-06","Feb 2026","962130057027","IRCTC Executive Lounge","Madurai","India","","Railways Lounge","Railways Lounge","AU",3.0000,0.0000,3.0000,475.0000,297.0000,"INR",1425.0000,891.0000,534.0000,"No",""
"2026-02-06","Feb 2026","962130057027","IRCTC Executive Lounge","Madurai","India","","Railways Lounge","Railways Lounge","HDFC",1.0000,0.0000,1.0000,500.0000,297.0000,"INR",500.0000,297.0000,203.0000,"No",""
"2026-02-06","Feb 2026","962130057027","IRCTC Executive Lounge","Madurai","India","","Railways Lounge","Railways Lounge","ICICI",5.0000,0.0000,5.0000,399.0000,297.0000,"INR",1995.0000,1485.0000,510.0000,"No",""
"2026-02-06","Feb 2026","962130057027","IRCTC Executive Lounge","Madurai","India","","Railways Lounge","Railways Lounge","IDFC Bank",1.0000,0.0000,1.0000,350.0000,297.0000,"INR",350.0000,297.0000,53.0000,"No",""
"2026-02-06","Feb 2026","963534326306","Celebi Platinum International Lounge","Mersin","Turkey","International","Global Lounge","Global Lounge","ETT",4.0000,0.0000,4.0000,50.0000,72.8206,"USD",200.0000,291.2822,-91.2822,"No",""
"2026-02-06","Feb 2026","966084854606","Palm Strip Lounge","Colombo","Sri Lanka","International","Global Lounge","Global Lounge","ETT",11.0000,0.0000,11.0000,50.0000,42.0000,"USD",550.0000,462.0000,88.0000,"No",""
"2026-02-06","Feb 2026","966084854606","Palm Strip Lounge","Colombo","Sri Lanka","International","Global Lounge","Global Lounge","ICICI",3.0000,0.0000,3.0000,28.1500,42.0000,"USD",84.4500,126.0000,-41.5500,"No",""
"2026-02-06","Feb 2026","966084854606","Palm Strip Lounge","Colombo","Sri Lanka","International","Global Lounge","Global Lounge","IDFC Bank",3.0000,0.0000,3.0000,36.0000,42.0000,"USD",108.0000,126.0000,-18.0000,"No",""
"2026-02-06","Feb 2026","972068434075","Pearl Lounge","Hurghada","Egypt","International","Global Lounge","Global Lounge","ETT",5.0000,0.0000,5.0000,50.0000,46.0000,"USD",250.0000,230.0000,20.0000,"No",""
"2026-02-06","Feb 2026","982395973502","Marhaba Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,53.1000,"USD",150.0000,159.3000,-9.3000,"No",""
"2026-02-06","Feb 2026","982651232697","Aspire Airport Lounge","Johannesburg","South Africa","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,52.9337,"USD",150.0000,158.8010,-8.8010,"No",""
"2026-02-06","Feb 2026","986175225885","Executive Lounge","Chennai","India","","Railways Lounge","Railways Lounge","AU",5.0000,0.0000,5.0000,475.0000,422.0000,"INR",2375.0000,2110.0000,265.0000,"No",""
"2026-02-06","Feb 2026","986175225885","Executive Lounge","Chennai","India","","Railways Lounge","Railways Lounge","HDFC",4.0000,0.0000,4.0000,500.0000,422.0000,"INR",2000.0000,1688.0000,312.0000,"No",""
"2026-02-06","Feb 2026","986175225885","Executive Lounge","Chennai","India","","Railways Lounge","Railways Lounge","ICICI",135.0000,0.0000,135.0000,399.0000,422.0000,"INR",53865.0000,56970.0000,-3105.0000,"No",""
"2026-02-06","Feb 2026","986175225885","Executive Lounge","Chennai","India","","Railways Lounge","Railways Lounge","IDFC Bank",48.0000,0.0000,48.0000,450.0000,422.0000,"INR",21600.0000,20256.0000,1344.0000,"No",""
"2026-02-06","Feb 2026","986175225885","Executive Lounge","Chennai","India","","Railways Lounge","Railways Lounge","SBI",19.0000,0.0000,19.0000,395.0000,422.0000,"INR",7505.0000,8018.0000,-513.0000,"No",""
"2026-02-06","Feb 2026","987636821610","Travel Club Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ETT",13.0000,0.0000,13.0000,50.0000,54.7358,"USD",650.0000,711.5654,-61.5654,"No",""
"2026-02-06","Feb 2026","987636821610","Travel Club Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ICICI",5.0000,0.0000,5.0000,28.1500,54.7358,"USD",140.7500,273.6790,-132.9290,"No",""
"2026-02-06","Feb 2026","987636821610","Travel Club Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,54.7358,"USD",36.0000,54.7358,-18.7358,"No",""
"2026-02-06","Feb 2026","988227324204","The Coral Executive Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ICICI",4.0000,0.0000,4.0000,28.1500,46.9919,"USD",112.6000,187.9676,-75.3676,"No",""
"2026-02-06","Feb 2026","988227324204","The Coral Executive Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","IDFC Bank",3.0000,0.0000,3.0000,36.0000,46.9919,"USD",108.0000,140.9757,-32.9757,"No",""
"2026-02-06","Feb 2026","988347495889","First Class Lounge","Cairo","Egypt","International","Global Lounge","Global Lounge","ICICI",2.0000,0.0000,2.0000,30.2500,55.0000,"USD",60.5000,110.0000,-49.5000,"No",""
"2026-02-06","Feb 2026","989006220584","Swissport Lounge","Chicago","United States","International","Global Lounge","Global Lounge","ICICI",1.0000,1.0000,2.0000,37.6000,67.5586,"USD",75.2000,135.1171,-59.9171,"No",""
"2026-02-06","Feb 2026","996725159334","Concordia Lounge","Denpasar","Indonesia","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,47.1830,"USD",28.1500,47.1830,-19.0330,"No",""
"2026-02-06","Feb 2026","996725159334","Concordia Lounge","Denpasar","Indonesia","International","Global Lounge","Global Lounge","IDFC Bank",2.0000,0.0000,2.0000,36.0000,47.1830,"USD",72.0000,94.3661,-22.3661,"No",""
"2026-02-06","Feb 2026","996725159334","Concordia Lounge","Denpasar","Indonesia","International","Global Lounge","Global Lounge","SBI",1.0000,0.0000,1.0000,34.0000,47.1830,"USD",34.0000,47.1830,-13.1830,"No",""
"2026-02-06","Feb 2026","999296672437","First Class Lounge","Cairo","Egypt","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,30.2500,55.0000,"USD",30.2500,55.0000,-24.7500,"No",""
"2026-02-07","Feb 2026","101032786783","Bidvest Premier Lounge","Johannesburg","South Africa","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,55.9322,"USD",50.0000,55.9322,-5.9322,"No",""
"2026-02-07","Feb 2026","103736148239","The View Lounge","Brussels","Belgium","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,62.3411,"USD",29.2000,62.3411,-33.1411,"No",""
"2026-02-07","Feb 2026","104809728512","Primus Lounge","Indore","India","Domestic","Domestic Lounge","Domestic Lounge","SBI",1.0000,0.0000,1.0000,650.0000,500.0000,"INR",650.0000,500.0000,150.0000,"No",""
"2026-02-07","Feb 2026","104809728512","Primus Lounge","Indore","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",23.0000,0.0000,23.0000,800.0000,500.0000,"INR",18400.0000,11500.0000,6900.0000,"No",""
"2026-02-07","Feb 2026","111307675102","Goldair Handling Cip Lounge Hall A","Athens","Greece","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,62.2268,"USD",100.0000,124.4536,-24.4536,"No",""
"2026-02-07","Feb 2026","114753146806","IRCTC Executive Lounge","Varanasi","India","","Railways Lounge","Railways Lounge","AU",1.0000,0.0000,1.0000,475.0000,312.0000,"INR",475.0000,312.0000,163.0000,"No",""
"2026-02-07","Feb 2026","114753146806","IRCTC Executive Lounge","Varanasi","India","","Railways Lounge","Railways Lounge","HDFC",1.0000,0.0000,1.0000,500.0000,312.0000,"INR",500.0000,312.0000,188.0000,"No",""
"2026-02-07","Feb 2026","114753146806","IRCTC Executive Lounge","Varanasi","India","","Railways Lounge","Railways Lounge","ICICI",10.0000,0.0000,10.0000,399.0000,312.0000,"INR",3990.0000,3120.0000,870.0000,"No",""
"2026-02-07","Feb 2026","114753146806","IRCTC Executive Lounge","Varanasi","India","","Railways Lounge","Railways Lounge","IDFC Bank",8.0000,0.0000,8.0000,350.0000,312.0000,"INR",2800.0000,2496.0000,304.0000,"No",""
"2026-02-07","Feb 2026","114753146806","IRCTC Executive Lounge","Varanasi","India","","Railways Lounge","Railways Lounge","RBL",6.0000,0.0000,6.0000,460.0000,312.0000,"INR",2760.0000,1872.0000,888.0000,"No",""
"2026-02-07","Feb 2026","121648735971","Templehof Lounge","Berlin","Germany","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,68.5948,"USD",150.0000,205.7845,-55.7845,"No",""
"2026-02-07","Feb 2026","133716631217","Plaza Premium First","Hong Kong","China","International","Global Lounge","Global Lounge","ICICI",6.0000,0.0000,6.0000,23.9500,76.0000,"USD",143.7000,456.0000,-312.3000,"No",""
"2026-02-07","Feb 2026","135129770754","INEJ Digital Lounge","Mumbai","India","","Railways Lounge","Railways Lounge","ICICI",22.0000,0.0000,22.0000,530.0000,440.0000,"INR",11660.0000,9680.0000,1980.0000,"No",""
"2026-02-07","Feb 2026","135761566836","Aspire Lounge","Nairobi","Kenya","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,51.0000,"USD",100.0000,102.0000,-2.0000,"No",""
"2026-02-07","Feb 2026","135761566836","Aspire Lounge","Nairobi","Kenya","International","Global Lounge","Global Lounge","ICICI",2.0000,0.0000,2.0000,30.2500,51.0000,"USD",60.5000,102.0000,-41.5000,"No",""
"2026-02-07","Feb 2026","142981001739","Vino Volo","Hebron","United States","Domestic","Global Lounge","Global Lounge","SBI",1.0000,0.0000,1.0000,34.0000,51.0000,"USD",34.0000,51.0000,-17.0000,"No",""
"2026-02-07","Feb 2026","158556152497","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",7.0000,0.0000,7.0000,50.0000,49.0287,"USD",350.0000,343.2006,6.7994,"No",""
"2026-02-07","Feb 2026","158556152497","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ICICI",3.0000,0.0000,3.0000,28.1500,49.0287,"USD",84.4500,147.0860,-62.6360,"No",""
"2026-02-07","Feb 2026","158556152497","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","IDFC Bank",2.0000,0.0000,2.0000,36.0000,49.0287,"USD",72.0000,98.0573,-26.0573,"No",""
"2026-02-07","Feb 2026","158556152497","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","LoungePair",2.0000,0.0000,2.0000,79.0000,49.0287,"USD",158.0000,98.0573,59.9427,"No",""
"2026-02-07","Feb 2026","160695062525","Aspire Lounge","Zurich","Switzerland","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,64.5490,"USD",50.0000,64.5490,-14.5490,"No",""
"2026-02-07","Feb 2026","166579220773","The Atelier Lounge Limited","Lagos","Nigeria","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,38.0000,56.0000,"USD",38.0000,56.0000,-18.0000,"No",""
"2026-02-07","Feb 2026","188246926784","Bangkok Airways Boutique Lounge","Chiang Mai","Thailand","Domestic","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,37.0000,"USD",100.0000,74.0000,26.0000,"No",""
"2026-02-07","Feb 2026","215615569054","Amedee Maingard Lounge","Mauritius","Mauritius","International","Global Lounge","Global Lounge","ETT",10.0000,0.0000,10.0000,50.0000,61.0000,"USD",500.0000,610.0000,-110.0000,"No",""
"2026-02-07","Feb 2026","215615569054","Amedee Maingard Lounge","Mauritius","Mauritius","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,30.2500,61.0000,"USD",30.2500,61.0000,-30.7500,"No",""
"2026-02-07","Feb 2026","219737703089","Plaza Premium Lounge","Toronto","Canada","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,30.2500,46.0000,"USD",30.2500,46.0000,-15.7500,"No",""
"2026-02-07","Feb 2026","222251877025","Extime Business Lounge","Almaty","Kazakhstan","International","Global Lounge","Global Lounge","ETT",71.0000,0.0000,71.0000,50.0000,68.0400,"USD",3550.0000,4830.8400,-1280.8400,"No",""
"2026-02-07","Feb 2026","222251877025","Extime Business Lounge","Almaty","Kazakhstan","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,68.0400,"USD",29.2000,68.0400,-38.8400,"No",""
"2026-02-07","Feb 2026","228309986045","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",18.0000,0.0000,18.0000,50.0000,49.0287,"USD",900.0000,882.5158,17.4842,"No",""
"2026-02-07","Feb 2026","230025829410","Kepler Club","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ICICI",1.0000,1.0000,2.0000,28.1500,50.9617,"USD",56.3000,101.9234,-45.6234,"No",""
"2026-02-07","Feb 2026","232132121461","Miracle First And Business Class Lounge","Bangkok","Thailand","Domestic","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,49.0287,"USD",50.0000,49.0287,0.9713,"No",""
"2026-02-07","Feb 2026","234536475882","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",10.0000,0.0000,10.0000,50.0000,49.0287,"USD",500.0000,490.2866,9.7134,"No",""
"2026-02-07","Feb 2026","234536475882","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ICICI",2.0000,0.0000,2.0000,28.1500,49.0287,"USD",56.3000,98.0573,-41.7573,"No",""
"2026-02-07","Feb 2026","234634384724","Aspire Lounge","Perth","Australia","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,38.0000,62.2042,"USD",38.0000,62.2042,-24.2042,"No",""
"2026-02-07","Feb 2026","235431604798","Plaza Premium First","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ICICI",3.0000,0.0000,3.0000,28.1500,71.0000,"USD",84.4500,213.0000,-128.5500,"No",""
"2026-02-07","Feb 2026","242419263286","Sala Joan Olivert","Valencia","Spain","International","Global Lounge","Global Lounge","ETT",4.0000,0.0000,4.0000,50.0000,67.1009,"USD",200.0000,268.4035,-68.4035,"No",""
"2026-02-07","Feb 2026","243703300045","Marhaba Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ICICI",5.0000,2.0000,7.0000,28.1500,53.1000,"USD",197.0500,371.7000,-174.6500,"No",""
"2026-02-07","Feb 2026","253426307444","SH Premium lounge Cam Ranh","Cam Ranh","Vietnam","Domestic","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,37.0000,"USD",100.0000,74.0000,26.0000,"No",""
"2026-02-07","Feb 2026","256870621220","IGA Lounge","Istanbul","Turkey","Domestic","Global Lounge","Global Lounge","ETT",9.0000,0.0000,9.0000,50.0000,63.3986,"USD",450.0000,570.5878,-120.5878,"No",""
"2026-02-07","Feb 2026","260584420950","Bidvest Sky Lounge","Johannesburg","South Africa","Domestic","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,37.4569,"USD",150.0000,112.3708,37.6292,"No",""
"2026-02-07","Feb 2026","263780909165","Majan Lounge","Muscat","Oman","International","Global Lounge","Global Lounge","ICICI",13.0000,0.0000,13.0000,32.3500,52.4054,"USD",420.5500,681.2698,-260.7198,"No",""
"2026-02-07","Feb 2026","264468159360","Jasmine Halal Lounge","Ho Chi Minh City","Vietnam","International","Global Lounge","Global Lounge","ICICI",2.0000,0.0000,2.0000,28.1500,53.5000,"USD",56.3000,107.0000,-50.7000,"No",""
"2026-02-07","Feb 2026","273031915786","Plaza Premium Lounge","Sydney","Australia","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,30.2500,49.5000,"USD",30.2500,49.5000,-19.2500,"No",""
"2026-02-07","Feb 2026","273031915786","Plaza Premium Lounge","Sydney","Australia","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,38.0000,49.5000,"USD",38.0000,49.5000,-11.5000,"No",""
"2026-02-07","Feb 2026","279522064673","Hayyak Lounge","Riyadh","Saudi Arabia","International","Global Lounge","Global Lounge","ICICI",2.0000,1.0000,3.0000,32.3500,51.0000,"USD",97.0500,153.0000,-55.9500,"No",""
"2026-02-07","Feb 2026","282254748909","Changi Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,46.5290,"USD",150.0000,139.5871,10.4129,"No",""
"2026-02-07","Feb 2026","283304985213","PAGSS Premium Lounge","Manila","Philippines","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,59.0800,"USD",100.0000,118.1600,-18.1600,"No",""
"2026-02-07","Feb 2026","289609669816","Aspire Lounge Midfield","Zurich","Switzerland","International","Global Lounge","Global Lounge","ETT",4.0000,0.0000,4.0000,50.0000,64.5490,"USD",200.0000,258.1959,-58.1959,"No",""
"2026-02-07","Feb 2026","289609669816","Aspire Lounge Midfield","Zurich","Switzerland","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,38.0000,64.5490,"USD",38.0000,64.5490,-26.5490,"No",""
"2026-02-07","Feb 2026","289749053015","Ambassador Transit Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,48.4928,"USD",50.0000,48.4928,1.5072,"No",""
"2026-02-07","Feb 2026","289749053015","Ambassador Transit Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ICICI",2.0000,0.0000,2.0000,28.1500,48.4928,"USD",56.3000,96.9856,-40.6856,"No",""
